X.Intercept. RepR2 RepR3 RepR4 Leaf IWB74799
52.59654 -12.66071 -16.2179 -6.427448 -1.052386 -16.4848
53.72708 -10.13795 -15.36476 -7.560819 -1.472857 -16.33536
54.21129 -8.274189 -16.61676 -10.86276 -1.196101 -17.41401
51.90945 -6.737449 -15.03458 -7.987082 -1.505085 -16.42134
53.67051 -8.196097 -16.39618 -7.878396 -1.361725 -17.35008
49.8079 -3.993778 -11.52839 -5.089061 -1.413963 -15.79871
50.74397 -6.174495 -14.05771 -5.875621 -0.9568107 -14.59411
51.05093 -7.643991 -12.95704 -7.181502 -1.342724 -13.12854
50.59813 -10.39733 -16.46519 -5.775509 -1.456377 -11.5658
51.12011 -8.376554 -16.08397 -5.158086 -1.448403 -11.88654
52.90156 -7.284344 -19.71087 -6.500288 -0.6543866 -15.99569
50.63916 -10.62766 -20.08415 -6.061835 -0.6792153 -15.82226
50.49813 -12.72497 -17.6845 -7.963455 -0.9691323 -16.16315
49.90078 -8.17473 -12.77048 -9.152283 -1.145744 -17.76634
50.88261 -9.593694 -16.13904 -6.475415 -0.9349212 -20.11912
50.32485 -9.218289 -15.93603 -7.786409 -0.5571863 -20.8668
50.08589 -9.228803 -17.78375 -6.661235 -1.635701 -19.68376
48.23911 -8.61748 -16.70565 -8.837992 -0.8296848 -18.64101
47.11494 -10.27308 -18.14713 -9.926375 -0.4410631 -16.58868
48.79884 -9.676527 -15.94837 -8.752477 -1.646188 -15.55528
50.16081 -7.005889 -18.0199 -5.320042 -1.925497 -13.50569
47.85025 -7.0342 -14.36967 -5.904987 -0.8475348 -14.71781
48.65213 -9.570566 -15.03366 -6.254557 -0.7771705 -13.46956
49.68998 -7.729122 -19.02077 -7.609061 -0.6870295 -13.29022
51.88795 -11.69894 -18.62764 -9.879513 -1.546007 -13.0109
51.06889 -11.32011 -18.77809 -6.317768 -0.9005618 -15.44193
50.64236 -10.36187 -19.46178 -8.303494 -0.7113525 -15.04419
50.83534 -11.67439 -19.08518 -6.939924 -0.51501 -13.93354
49.92003 -11.99878 -19.47997 -11.85178 -0.3251158 -13.60947
51.44122 -12.14338 -22.05187 -12.64324 -0.8716894 -13.30343
51.08509 -11.3958 -19.55591 -9.856545 -1.249895 -13.08178
52.15283 -13.70077 -22.58688 -11.87536 -1.629745 -13.0205
53.52655 -12.9062 -22.06008 -10.53517 -1.195769 -15.91162
53.92135 -10.45074 -18.18838 -7.204528 -2.394583 -13.59209
54.28463 -10.57443 -16.5772 -8.871802 -1.848324 -15.84544
54.05758 -8.319023 -18.36058 -7.622887 -1.497364 -16.28882
54.36477 -8.698262 -17.35878 -8.489725 -1.318065 -16.40893
56.9608 -10.1054 -17.84997 -9.692584 -1.242151 -17.27273
56.52666 -9.081941 -14.25158 -11.94915 -0.8641623 -17.39693
55.96819 -11.09782 -18.61067 -9.673151 -0.003230333 -18.43981
55.6218 -11.97684 -16.39808 -10.62183 -0.8612539 -17.53303
57.61403 -12.95041 -19.74063 -9.84956 -0.9082626 -18.54479
56.55845 -9.869265 -17.06725 -9.684095 -1.38544 -18.42896
57.00838 -10.31678 -18.68408 -3.53248 -1.303013 -19.46788
58.36819 -10.3437 -19.0219 -8.402633 -0.1143921 -21.8268
57.16937 -9.998014 -17.49691 -5.925417 -0.7924804 -20.06753
56.12141 -8.230386 -14.85811 -6.130222 -1.331577 -19.20582
58.04422 -9.512025 -18.85496 -5.523501 -0.7839673 -18.48292
58.98121 -11.74327 -16.18884 -7.197965 -0.9776043 -19.57903
59.44644 -12.16472 -16.93546 -8.898384 -0.8074309 -19.54893
60.13841 -13.07394 -17.70672 -9.939734 -1.093122 -19.55465
61.14572 -11.514 -19.0455 -9.947872 -0.4633246 -21.32998
61.31568 -9.856036 -17.45928 -7.539063 -1.285942 -20.92692
62.94571 -11.08757 -20.25798 -8.643578 -1.075307 -21.28087
64.11192 -11.51824 -18.90401 -7.784148 -1.054673 -22.48996
65.17436 -11.63859 -18.95756 -8.318281 -0.4922056 -24.92823
63.66041 -9.935262 -15.05946 -6.796753 -0.9196043 -23.22863
63.42718 -11.22665 -18.87753 -5.072772 -0.9288874 -21.92182
60.52685 -9.524092 -13.65853 -6.885084 -0.5119955 -21.25604
59.62963 -6.499871 -19.34397 -8.408379 -0.1680741 -19.20992
56.19885 -6.834632 -17.30077 -9.256614 -0.1956957 -16.83073
56.35939 -9.738742 -17.09284 -8.644128 -0.6401516 -16.42974
57.6583 -10.94793 -15.90932 -9.071026 -0.9981415 -15.88889
59.3726 -13.76128 -23.95468 -13.46806 -0.5095125 -14.36167
58.39526 -17.65154 -23.27231 -13.91206 -1.18775 -12.61611
58.90974 -12.87964 -20.92965 -9.962411 -2.278133 -12.4424
58.05703 -11.99426 -17.92635 -10.84646 -1.947863 -14.79931
58.39759 -11.31864 -17.09676 -8.819171 -2.205273 -15.36293
59.80667 -12.43579 -16.12474 -9.096791 -1.763948 -16.98435
58.57274 -11.97452 -13.83949 -6.243468 -1.105092 -18.28977
61.41175 -14.40114 -18.39626 -9.691809 -0.3737708 -19.19569
61.99462 -13.36782 -19.60963 -10.25332 -0.238507 -19.50459
62.26622 -12.1001 -19.72502 -7.082684 -1.543797 -20.64255
62.58083 -10.49071 -19.30906 -7.829027 -1.867597 -22.82803
61.30167 -7.299238 -17.18449 -9.426735 -1.078978 -26.7654
61.20838 -7.013548 -15.09229 -5.222781 -1.169424 -25.9948
58.49532 -5.560127 -16.75188 -4.682487 -0.6345971 -27.8861
57.79864 -11.56865 -15.54609 -7.087656 -0.006617088 -26.50195
57.85544 -10.45725 -17.30262 -9.289897 -0.3595659 -24.26962
56.14515 -13.18446 -19.09105 -10.23427 -0.3149834 -24.68832
55.8772 -11.46399 -17.26138 -7.676324 -0.7927512 -24.7633
54.35494 -11.39324 -19.51108 -6.443078 -0.101498 -25.20492
52.89661 -9.383875 -19.06621 -10.28765 -0.01340968 -22.72523
54.33806 -11.89373 -19.12444 -10.91697 0.0725197 -20.74301
52.34347 -9.016478 -15.40528 -8.224538 -0.5410243 -22.23236
52.28951 -11.49335 -20.55226 -7.812973 -0.1693921 -21.88377
53.41347 -8.860195 -18.63537 -9.661418 -0.1361383 -22.94007
53.80293 -9.552629 -18.0879 -7.595559 -0.3337022 -23.63645
54.06956 -5.908438 -12.9316 -3.982235 -1.796689 -23.23023
53.40915 -8.776265 -13.16013 -5.598086 -1.059283 -23.95062
52.37178 -8.596801 -17.33941 -5.389365 -0.6251453 -23.7026
51.57065 -9.490346 -18.61784 -5.066241 -0.3712274 -23.38464
52.55451 -9.89552 -17.67496 -8.277491 -0.8259683 -21.79304
50.8428 -8.314525 -14.23883 -8.391608 -0.8955188 -20.84636
49.31491 -3.795724 -12.218 -1.52053 -1.341472 -21.75096
49.22848 -4.989525 -14.84021 -0.9820736 -1.442346 -21.51072
48.17438 -7.358644 -12.04535 -3.915744 -1.288942 -19.28473
48.29843 -6.005058 -14.70398 -5.483067 -0.9991388 -19.62247
47.71966 -7.566318 -16.49156 -7.533446 0.1121365 -20.36899
47.02239 -10.15172 -15.52317 -4.957375 -0.5187484 -18.98573
45.98799 -9.248614 -13.2725 -7.451985 -0.7640383 -17.72546
44.6816 -7.871474 -17.86929 -7.897296 0.3450611 -18.36497
45.53264 -7.943469 -16.26889 -7.162207 -0.3695354 -19.40485
45.78958 -8.768081 -17.97374 -7.634744 -0.7897933 -20.65699
45.46716 -10.32713 -15.00456 -7.350731 -1.498499 -20.2103
45.59013 -10.488 -16.3783 -7.629147 -1.25254 -19.01519
45.21554 -9.896626 -15.8394 -6.492027 -0.8736871 -19.01948
46.21451 -13.65861 -14.33924 -6.679847 -1.033067 -18.64532
46.23535 -15.00867 -15.93677 -10.27134 -0.3075677 -19.21959
45.85824 -14.26578 -18.24872 -7.152337 -0.7335789 -19.70776
45.15553 -8.995212 -14.64686 -11.07119 -1.048198 -21.16172
45.69409 -8.616279 -18.3151 -8.807468 -1.171241 -20.87807
46.10268 -10.60975 -18.06001 -8.570322 -1.026213 -20.22389
46.0519 -11.72391 -15.81672 -6.802265 -1.825936 -19.8594
46.08588 -11.58468 -19.66357 -12.1749 -1.180573 -20.59421
44.96101 -10.07671 -18.85865 -8.939478 -1.619 -20.6889
48.46414 -13.50881 -18.74968 -12.04256 -0.6003478 -22.83718
47.86383 -13.26216 -16.86341 -9.22115 -0.8827195 -22.04652
48.72838 -11.69702 -20.33515 -11.48388 -1.025443 -21.93111
49.7505 -11.89707 -19.86153 -10.9928 -0.7872183 -22.10038
49.38482 -12.74262 -17.4409 -9.41686 -1.74101 -22.0078
49.50125 -9.389354 -18.05624 -9.493968 -1.20635 -26.17902
48.69504 -11.50112 -18.63058 -8.259577 -0.68752 -28.79718
48.19955 -12.50709 -18.5254 -9.960928 -0.2499756 -30.39828
48.68107 -10.94467 -16.31432 -8.808678 -1.262571 -29.76802
48.44149 -9.199671 -17.62295 -9.669581 -1.28592 -30.17353
48.5999 -7.457975 -15.98676 -9.58907 -1.624622 -27.46681
48.2648 -9.042191 -14.82999 -7.329396 -1.588295 -26.25525
49.33579 -12.00578 -16.31977 -8.683859 -0.8094033 -24.96769
48.56202 -12.84149 -17.04291 -8.958043 -1.40291 -24.38614
47.56588 -10.90237 -16.9407 -7.978024 -0.9434013 -26.06484
47.77252 -6.827411 -13.7502 -7.950149 -0.9210278 -25.67322
47.69213 -8.623023 -18.0343 -9.04924 -0.19321 -26.44858
48.53235 -12.60682 -19.1659 -10.48273 0.2569599 -24.50617
48.79645 -9.91431 -16.50964 -7.196142 -1.266694 -23.74448
49.26752 -10.18979 -19.00609 -8.774272 -1.742854 -23.23105
47.70748 -10.31093 -14.76206 -6.961905 -1.980121 -22.79125
49.59348 -9.685706 -16.27551 -10.62023 -1.223689 -23.93858
50.34766 -10.0225 -18.09875 -10.62105 -0.9248824 -23.60923
51.56396 -10.12391 -20.57559 -8.172883 -0.9369944 -23.49331
50.2787 -8.781078 -17.91949 -6.661703 -1.356774 -21.81949
50.50478 -9.764645 -17.35534 -8.181656 -0.8923444 -21.04309
50.52581 -9.096995 -16.10456 -7.636495 -1.040394 -21.35154
50.86193 -9.453778 -16.89839 -9.503418 -0.3086195 -22.3294
50.57056 -9.509845 -15.54061 -8.946269 -0.5417276 -19.70243
50.92679 -8.596489 -16.90044 -6.126793 -1.405662 -19.18994
51.47244 -10.13561 -19.24032 -7.230588 -0.9260383 -20.33817
51.62417 -7.17244 -15.75478 -6.992578 -1.73518 -20.10603
52.41413 -11.41098 -16.84474 -6.559526 -0.7498065 -20.1289
53.41574 -12.16656 -16.4798 -6.801783 -0.3643316 -20.02858
53.53683 -13.13867 -17.67788 -8.699612 -0.06097893 -21.24193
51.04238 -11.12432 -18.35209 -11.00776 -0.9965693 -18.54853
51.58843 -13.57737 -19.99207 -13.11597 -0.5270036 -16.20003
51.57238 -13.29333 -18.99358 -8.70291 -1.612825 -14.21542
51.95104 -10.46545 -17.4447 -6.909928 -1.49804 -13.85984
52.73393 -10.981 -18.7755 -9.365856 -1.581939 -13.3378
52.66692 -12.38898 -20.29592 -6.065335 -1.463257 -13.23013
52.29774 -11.7645 -19.04687 -8.821853 -0.559372 -16.55935
51.5594 -11.26191 -19.11721 -7.876943 -0.3847092 -19.5952
51.34499 -10.27792 -19.04401 -8.51733 -0.6340429 -19.58694
51.86171 -8.813627 -18.30804 -8.268892 -1.230072 -19.11619
51.87322 -9.773211 -18.05506 -6.029882 -1.615259 -17.16585
49.57955 -8.868261 -16.47941 -5.896828 -1.001722 -18.08577
50.10663 -8.217374 -16.84505 -4.860113 -1.092327 -19.00548
49.34471 -8.657068 -15.9824 -7.172635 -0.9535134 -18.49453
50.08436 -10.15937 -16.49801 -6.864101 -0.8263578 -16.97745
51.91295 -12.48041 -18.33423 -7.580331 -0.4196157 -15.93139
50.92834 -11.30368 -18.06672 -8.809322 -0.7157112 -17.35611
50.49057 -7.427816 -17.99216 -7.568709 -1.138216 -16.42728
49.40035 -9.089424 -12.91426 -7.212238 -1.590839 -16.10599
48.12623 -8.267 -14.56829 -4.593569 -1.404201 -14.94155
51.46652 -10.45985 -17.77759 -8.794192 -0.1580087 -16.73061
48.60669 -10.12216 -18.51154 -9.255988 -0.2768337 -13.61774
48.16123 -11.47791 -17.97661 -8.914691 -0.4511277 -12.70531
48.60203 -12.6248 -18.49685 -9.002144 -0.5251629 -9.85311
49.27756 -13.89705 -17.35651 -10.09088 0.2731277 -11.24507
49.65261 -11.3943 -20.51642 -10.60098 0.2061021 -11.93728
50.67778 -11.60241 -19.2684 -10.05811 -0.2121554 -12.81759
51.77672 -8.873865 -19.32268 -8.720017 -0.9256422 -11.9697
53.1797 -8.757406 -18.46027 -10.21581 -1.289431 -13.02543
52.92806 -11.1599 -18.9773 -6.987816 -0.6306988 -15.09829
54.9458 -13.57555 -18.00571 -8.057067 -0.4961097 -16.94951
55.38875 -10.71848 -16.01985 -6.826208 -2.294253 -15.85623
56.53466 -14.80023 -20.44558 -9.64038 -1.483678 -16.66748
54.70374 -11.1537 -18.19901 -10.5952 -2.043025 -15.11775
53.87554 -12.58955 -16.46473 -11.07093 -1.866451 -17.96074
52.11701 -12.23941 -19.13055 -8.651165 -1.755684 -17.12237
53.43658 -8.458788 -19.94937 -9.438202 -1.703798 -18.34829
53.1218 -11.94784 -16.80345 -7.690225 -1.919728 -18.60653
53.82307 -10.86962 -14.33563 -8.834011 -1.811885 -21.03437
52.52105 -10.79909 -17.75031 -8.419267 -0.5753327 -23.22282
54.48105 -13.01571 -18.6912 -11.31183 -0.1650415 -24.13962
54.52524 -12.63996 -18.82875 -9.453609 -1.404813 -23.67117
54.99721 -11.23179 -20.3755 -9.175412 -2.060346 -21.98223
55.43208 -11.20775 -17.67999 -6.662314 -2.253571 -24.9143
54.72148 -8.585787 -17.39752 -9.331743 -1.450065 -26.10284
57.15264 -11.29546 -19.09917 -8.058721 -1.399549 -26.085
57.65375 -13.04061 -17.72501 -10.25102 -1.771968 -25.57306
55.57138 -9.005787 -15.31897 -9.133353 -2.516875 -23.34485
56.62638 -11.12554 -16.94703 -10.20343 -1.789497 -24.02153
56.83444 -10.50974 -18.36207 -9.655145 -1.113594 -21.96082
55.96909 -8.711097 -14.9374 -6.409382 -1.612579 -25.80644
57.36162 -13.19847 -17.89761 -8.097311 -0.7206312 -23.73488
58.34367 -10.61851 -18.92218 -8.917951 -1.777364 -22.17819
56.53259 -11.35236 -18.52757 -8.41963 -1.197728 -20.9697
57.20858 -10.06933 -19.85059 -4.807463 -1.661196 -22.80794
57.00285 -9.570773 -17.85618 -5.250072 -1.675694 -24.22718
55.55777 -9.767198 -17.59459 -7.999345 -1.369418 -23.77484
57.01862 -13.38315 -18.18669 -11.27792 -0.5799983 -23.12913
56.68222 -13.77295 -21.0952 -13.93144 -0.4023923 -22.74179
55.62064 -15.68482 -19.03102 -11.33769 -0.3017533 -25.50056
56.89184 -11.87954 -17.01202 -8.849601 -1.520927 -24.67031
55.48319 -8.062437 -19.18062 -8.77864 -1.37157 -23.83739
53.97529 -11.02683 -18.27225 -7.61708 -1.06166 -24.95232
52.54268 -11.86894 -18.36203 -9.885863 -0.734844 -24.67342
51.61848 -10.46313 -16.43512 -8.543426 -0.9752199 -24.95654
50.15784 -11.69475 -15.85935 -7.372429 -0.8574987 -22.96661
51.07143 -8.812521 -17.76251 -7.66095 -0.7618902 -26.34999
51.86373 -7.207454 -16.63905 -5.848019 -1.155044 -25.2165
49.97851 -9.645651 -15.30709 -6.326799 -0.6279796 -24.79157
48.36084 -8.504782 -18.05321 -7.436953 -0.6880879 -23.51935
48.40191 -9.60163 -17.67316 -6.767742 -1.465737 -22.68544
49.24756 -8.311451 -19.04417 -7.106459 -1.25237 -20.66048
46.99167 -6.382279 -14.50284 -5.207073 -2.014154 -20.63815
47.80495 -13.52062 -21.15939 -10.64287 -0.4255976 -20.57506
46.88879 -11.89439 -18.26742 -7.020103 -1.429445 -22.15579
45.96641 -13.6427 -14.23576 -7.192255 -0.527106 -24.15345
47.40598 -13.71418 -19.29309 -9.455326 0.01482912 -22.91752
45.29849 -11.5601 -16.04785 -5.896663 -0.5638761 -23.70997
47.26544 -12.42639 -17.32345 -8.617007 -1.042348 -22.82921
45.99303 -8.706409 -17.96781 -7.654217 -0.7998706 -23.96045
46.5173 -9.25793 -21.11615 -8.479971 -0.3645435 -23.95613
44.88278 -7.153606 -18.54966 -8.924502 -0.7016405 -24.13732
44.9121 -7.514392 -16.5569 -6.056198 -0.7121885 -25.27984
46.06373 -9.640383 -15.09797 -6.100494 -1.067812 -27.37889
44.59085 -7.62042 -14.66158 -6.317413 -0.9282946 -26.68666
43.85631 -8.711157 -15.49249 -4.255274 -0.4896437 -27.37018
44.08094 -11.86355 -18.59456 -8.641043 0.184529 -26.84685
44.19303 -12.43108 -19.53802 -10.92933 -0.06287788 -26.32378
45.98053 -12.45255 -18.86895 -10.12726 0.3323957 -27.67361
48.55002 -13.06658 -21.74736 -9.514243 -0.4558843 -27.56729
47.75455 -9.6789 -19.05034 -9.716154 -0.6540338 -27.68968
47.57849 -10.59634 -18.93359 -8.419547 -1.141141 -26.05948
47.30594 -12.82245 -19.34449 -13.41074 -0.9256974 -25.80745
46.49873 -12.78957 -20.14167 -9.403997 -1.442237 -25.08901
47.52065 -13.71183 -18.76811 -8.978981 -1.548781 -25.9911
46.5739 -11.92158 -16.0236 -6.720285 -1.631465 -25.86234
45.96488 -11.6082 -16.00109 -9.14256 -1.222012 -26.25962
44.93092 -7.614173 -14.77829 -7.831406 -1.839385 -27.36009
46.20125 -10.736 -16.17486 -7.911192 -2.192477 -26.42776
44.36894 -9.177026 -13.31448 -5.279675 -1.789443 -28.88152
41.62577 -4.803595 -12.11638 -6.248541 -1.125547 -28.39102
43.01781 -4.408267 -13.89248 -6.172615 -1.33384 -28.49859
45.94583 -9.80952 -15.77263 -6.346178 -1.366972 -27.77617
44.95276 -8.21528 -16.42488 -5.119309 -1.129355 -25.97561
43.52994 -9.735921 -14.03025 -4.20355 -0.9148175 -24.72443
43.79742 -8.898352 -17.75793 -8.137086 -0.009540304 -24.69286
43.2887 -10.76463 -14.54204 -7.747911 -0.5830766 -23.46359
44.58261 -8.979671 -16.74088 -7.747516 -1.389084 -23.1989
41.90028 -10.72384 -15.9272 -6.410996 -1.371587 -22.85033
39.36865 -11.22698 -15.71918 -6.762641 -0.9940922 -19.95618
38.08482 -9.210357 -14.3523 -5.031859 -1.911355 -17.41064
37.44665 -6.944002 -15.93101 -9.159777 -1.52422 -17.40805
38.96787 -9.414714 -17.64861 -9.497311 -0.9551458 -20.32039
40.07868 -13.02268 -16.62163 -9.418462 -0.5181775 -21.4544
40.69289 -13.13768 -18.27227 -10.55601 -0.9417663 -19.3172
41.99343 -11.85529 -18.62552 -8.833804 -1.494054 -20.9101
41.93439 -8.728658 -19.04608 -7.45724 -2.469633 -22.09561
41.09897 -9.125861 -15.67137 -7.527389 -1.834474 -24.5734
39.77133 -9.761393 -14.87571 -6.673507 -0.8172902 -27.84671
37.37257 -7.164452 -15.17244 -4.036783 -0.1201891 -26.49142
39.64275 -9.532833 -13.37038 -4.004268 -0.2220215 -27.26255
40.77728 -8.129244 -16.1883 -5.295711 0.02085571 -27.93154
39.36787 -8.501284 -15.75027 -3.619646 -0.1863907 -27.2107
38.31859 -6.879823 -12.47063 -3.765335 -0.8712866 -26.88391
41.06069 -11.64868 -14.12752 -6.679756 -1.244299 -25.74421
41.75903 -10.50461 -16.16692 -6.168443 -0.9618193 -24.92011
43.25662 -8.911037 -16.12503 -5.201656 -1.280176 -24.2632
43.59318 -7.536579 -14.87241 -6.272828 -0.382773 -24.93032
44.74456 -7.099411 -15.16519 -4.736444 -0.685809 -24.03102
45.34747 -5.967012 -14.83328 -6.487973 -0.1547155 -22.80177
45.49205 -8.057095 -14.96534 -6.24653 -0.4116204 -21.26731
44.77059 -8.045685 -17.25224 -4.29502 -1.248362 -19.58037
46.23904 -9.943325 -20.72389 -7.739915 -0.7048308 -19.70225
44.26112 -7.611391 -13.61568 -8.038786 -1.425802 -19.39301
45.11637 -8.611578 -14.75431 -2.618604 -0.8745393 -20.32067
45.26136 -10.25055 -15.34153 -6.114885 -0.7068874 -19.4514
45.83809 -9.353622 -14.80318 -9.878139 -0.7270789 -19.31097
47.69586 -11.84002 -17.05344 -7.956579 -0.8141472 -19.76036
45.74984 -10.28162 -16.46299 -5.758858 -1.75489 -19.47351
44.85669 -8.480557 -12.50557 -6.801492 -1.184938 -20.98425
45.4445 -10.76264 -10.90138 -5.682148 -1.379671 -19.93368
41.37937 -2.950557 -10.41538 -1.724434 -0.9993155 -20.24104
41.6816 -5.501949 -14.04311 -0.8327696 -0.2679901 -19.83214
42.81696 -6.326852 -13.06162 -5.118819 -0.9435756 -16.50469
42.35552 -9.872889 -14.4521 -5.776461 -1.149113 -15.23852
39.64345 -8.53487 -14.25238 -7.052123 -0.6737196 -17.82966
40.47275 -7.310758 -16.37252 -5.574247 -0.7821738 -15.29069
42.20304 -8.535082 -17.04118 -10.33329 -0.3891431 -16.33449
42.12595 -11.47401 -18.8313 -6.499508 -0.5549603 -15.279
45.37137 -10.61824 -16.03937 -8.348487 -1.294143 -15.59366
44.36288 -9.753791 -16.50695 -7.098798 -1.134396 -15.04369
43.9348 -7.546723 -12.29434 -8.719966 -1.594252 -13.99257
44.92575 -7.439645 -13.57154 -9.447478 -1.272206 -14.79223
41.45271 -7.323863 -13.83134 -7.530846 -0.7975775 -13.43527
42.9622 -10.83045 -16.45956 -6.645337 -0.8801639 -16.07104
40.83911 -8.029529 -15.26223 -4.678046 -0.9425922 -15.69096
41.12381 -8.916135 -16.9853 -8.205825 -0.6796749 -13.04903
39.83732 -7.304592 -15.88573 -7.456956 -1.220213 -12.91462
38.52322 -8.44098 -16.16781 -6.185096 -0.1497629 -14.65876
37.51522 -9.150834 -14.15557 -7.292911 0.2859232 -14.91156
38.07942 -7.83886 -15.05745 -7.697984 -0.360852 -13.74929
37.6034 -8.975225 -16.7941 -6.556719 -0.846529 -11.29291
38.86441 -11.59692 -17.66691 -9.955771 -0.4829332 -11.2161
34.85943 -7.694927 -17.24236 -7.913634 -1.167223 -8.739138
35.88031 -10.93674 -19.95502 -6.454488 -1.546517 -7.641402
34.86791 -9.546619 -17.09057 -7.485624 -1.427663 -8.401904
31.69494 -11.45401 -16.3006 -6.115135 -0.2149679 -9.015077
33.69018 -12.24347 -18.95868 -7.126954 -0.6622544 -9.793911
34.13403 -11.04235 -19.86289 -6.970199 -1.121324 -10.85311
34.11897 -10.82142 -21.50425 -10.13053 -0.6319339 -11.41245
31.28365 -10.55566 -16.04543 -7.72806 -0.4090078 -12.86012
29.90791 -8.863529 -16.62869 -8.65451 0.6815983 -15.21362
32.32203 -11.44144 -19.74699 -10.54813 0.4452555 -14.1149
30.45444 -12.18665 -16.66645 -6.508195 0.4477416 -13.13195
32.84492 -12.20959 -15.92193 -7.657705 -0.1675835 -12.61364
33.75682 -10.60867 -17.85245 -7.63735 -0.4161278 -11.21073
35.63305 -11.1871 -18.46368 -8.33027 -0.9416906 -10.9891
36.6557 -11.007 -15.80484 -6.886511 -1.467852 -11.14035
35.59267 -8.398872 -16.88665 -7.265203 -0.5218246 -13.31604
32.66132 -10.32887 -14.95757 -5.383793 -0.4072673 -14.05898
33.50629 -10.025 -14.09057 -5.567942 -0.4626728 -13.65569
35.63141 -9.198869 -15.574 -5.419907 -0.1946118 -15.52492
35.99122 -7.573763 -15.99371 -4.457404 -0.6515201 -13.99677
34.93142 -9.157719 -16.47876 -6.365421 -0.7420552 -13.71949
35.62468 -7.219458 -17.54018 -6.862452 -0.4165111 -15.85122
35.66881 -9.15403 -15.85571 -9.884199 -0.5384403 -13.57934
36.98493 -6.586059 -17.78407 -7.986037 -1.414152 -12.26861
36.83837 -9.572114 -16.32074 -6.274631 -0.8373017 -14.58982
37.86061 -9.310911 -16.33624 -8.982306 -0.3164076 -15.44907
37.44347 -7.029583 -13.37688 -9.271309 -1.281453 -16.04466
38.04327 -8.385433 -18.05951 -7.598434 -0.7616192 -15.56344
40.1306 -7.388121 -18.43953 -8.399987 -1.301974 -16.31702
39.21119 -10.69137 -17.81832 -10.56257 0.2606715 -20.62681
37.33215 -8.877659 -19.87013 -9.152266 0.0909694 -19.70065
35.72327 -8.644039 -19.47545 -8.752326 -0.4741252 -17.76693
34.4338 -12.39885 -17.62165 -7.334312 -0.1181815 -16.33327
35.75113 -12.40307 -17.75664 -9.015363 -0.9903507 -14.95089
38.45289 -14.09134 -17.11571 -10.39556 -1.1217 -15.74495
37.60528 -9.021083 -18.4724 -7.460152 -1.353687 -17.04668
36.68361 -10.76826 -18.28491 -7.688326 -1.195961 -16.5944
35.34773 -8.716839 -20.52234 -10.56203 -0.5815983 -17.77102
35.63696 -9.510389 -17.16617 -8.399036 -1.331559 -17.6955
34.1094 -10.36316 -16.24045 -7.142493 -1.617655 -19.40663
31.38839 -7.900762 -15.3995 -5.450284 -0.9508112 -20.8409
31.78534 -7.482133 -16.58337 -5.24547 -0.9692961 -20.97725
31.97979 -9.360313 -19.97573 -5.245512 -0.1640925 -20.79071
30.09856 -8.362487 -16.92392 -8.420104 0.1705056 -22.77907
31.37221 -9.522822 -12.61671 -8.209235 -0.7517902 -21.60066
31.00422 -9.168312 -14.34353 -4.418096 -1.13414 -21.46719
28.84027 -7.989924 -13.22245 -5.73048 -1.592421 -21.05603
27.6536 -7.085077 -13.55812 -7.209502 -0.5621464 -20.32002
26.48808 -5.748325 -14.05181 -4.222197 -1.035748 -19.80188
30.00188 -9.691487 -17.63021 -7.173223 -1.254241 -18.98409
27.4919 -8.576356 -18.20153 -7.921623 0.3100806 -21.09769
25.39497 -10.54205 -18.02705 -7.732386 0.3482401 -20.40359
24.75353 -9.094947 -18.12214 -6.305774 -0.008489457 -19.16829
22.54555 -9.665981 -16.80723 -7.437978 -0.3962412 -18.09806
20.26932 -6.720153 -15.70108 -6.407332 -0.9578087 -16.55296
20.4454 -7.834683 -18.22047 -6.971073 -0.8951841 -14.99279
18.75805 -6.975137 -17.88647 -6.686532 -0.6090395 -15.24949
17.53838 -6.624129 -16.52763 -5.615237 -1.649225 -13.89078
18.36954 -8.77401 -15.54232 -10.33155 -1.07119 -14.88262
17.18756 -8.911131 -14.52177 -6.713473 -0.8446664 -15.35309
17.89934 -7.057286 -16.09822 -7.422771 -0.7971822 -17.25815
20.08277 -9.460705 -17.11736 -7.314641 -0.6272635 -16.88402
17.55169 -4.137398 -14.4343 -5.465336 -1.287117 -16.09831
15.35945 -8.871055 -11.78605 -6.374652 -0.6860395 -17.75706
15.28723 -8.129053 -12.9785 -6.198016 -0.4174291 -18.85965
15.63164 -8.290775 -13.29019 -4.706471 -0.6804849 -18.49165
16.15095 -5.957392 -13.68711 -5.122413 -0.7253737 -18.38162
17.34927 -6.790643 -16.51849 -5.691556 -0.8155233 -18.19505
17.23599 -7.511002 -13.99415 -8.057806 0.1483698 -17.37437
17.54346 -10.53451 -15.83818 -9.845554 -0.7106943 -14.69682
16.53178 -10.8219 -16.85379 -8.107745 -0.6450459 -13.36457
12.07043 -6.915374 -15.60088 -7.676839 -1.244212 -12.5606
12.1805 -9.490524 -16.17088 -8.771206 -1.205551 -13.43382
12.75274 -11.41526 -17.28745 -5.26208 -0.4172265 -14.24401
11.36208 -11.72093 -15.72308 -5.744664 -0.7332075 -11.74361
11.10768 -8.019108 -16.02206 -9.120222 -0.9702719 -10.95278
11.91153 -10.48959 -19.91261 -9.204416 0.1206802 -12.94704
13.42298 -12.21259 -21.18963 -9.432818 -0.4945784 -11.31015
13.92625 -13.05162 -19.73913 -9.386685 -1.178693 -9.368823
